user_id,item_id,action,timestamp
93,234,1,2026-01-04 08:56:00
337,149,0,2026-01-04 08:57:00
780,404,1,2026-01-04 08:58:00
170,256,0,2026-01-04 08:59:00
980,164,0,2026-01-04 09:00:00
605,76,0,2026-01-04 09:01:00
660,84,1,2026-01-04 09:02:00
623,45,0,2026-01-04 09:03:00
566,392,1,2026-01-04 09:04:00
848,400,1,2026-01-04 09:05:00
935,46,1,2026-01-04 09:06:00
466,212,1,2026-01-04 09:07:00
627,478,0,2026-01-04 09:08:00
142,486,0,2026-01-04 09:09:00
200,58,1,2026-01-04 09:10:00
179,53,0,2026-01-04 09:11:00
713,341,2,2026-01-04 09:12:00
363,11,2,2026-01-04 09:13:00
478,191,0,2026-01-04 09:14:00
564,5,1,2026-01-04 09:15:00
470,308,2,2026-01-04 09:16:00
383,143,0,2026-01-04 09:17:00
691,345,1,2026-01-04 09:18:00
925,260,0,2026-01-04 09:19:00
416,72,1,2026-01-04 09:20:00
824,173,2,2026-01-04 09:21:00
307,231,1,2026-01-04 09:22:00
648,269,1,2026-01-04 09:23:00
693,427,2,2026-01-04 09:24:00
366,446,1,2026-01-04 09:25:00
0,361,1,2026-01-04 09:26:00
43,221,1,2026-01-04 09:27:00
738,51,1,2026-01-04 09:28:00
842,115,2,2026-01-04 09:29:00
97,25,3,2026-01-04 09:30:00
719,52,1,2026-01-04 09:31:00
264,364,1,2026-01-04 09:32:00
799,28,0,2026-01-04 09:33:00
782,18,2,2026-01-04 09:34:00
139,302,1,2026-01-04 09:35:00
480,391,1,2026-01-04 09:36:00
236,278,0,2026-01-04 09:37:00
973,116,2,2026-01-04 09:38:00
952,105,0,2026-01-04 09:39:00
903,418,0,2026-01-04 09:40:00
71,478,1,2026-01-04 09:41:00
666,308,1,2026-01-04 09:42:00
189,226,0,2026-01-04 09:43:00
267,351,1,2026-01-04 09:44:00
320,185,0,2026-01-04 09:45:00
106,260,0,2026-01-04 09:46:00
231,15,0,2026-01-04 09:47:00
41,272,2,2026-01-04 09:48:00
701,159,0,2026-01-04 09:49:00
882,357,0,2026-01-04 09:50:00
138,249,1,2026-01-04 09:51:00
614,223,0,2026-01-04 09:52:00
682,255,1,2026-01-04 09:53:00
862,179,2,2026-01-04 09:54:00
272,19,2,2026-01-04 09:55:00
480,111,0,2026-01-04 09:56:00
415,119,1,2026-01-04 09:57:00
505,193,1,2026-01-04 09:58:00
732,467,0,2026-01-04 09:59:00
724,110,0,2026-01-04 10:00:00
852,209,0,2026-01-04 10:01:00
423,0,0,2026-01-04 10:02:00
406,57,3,2026-01-04 10:03:00
567,92,1,2026-01-04 10:04:00
389,220,0,2026-01-04 10:05:00
341,210,0,2026-01-04 10:06:00
945,427,3,2026-01-04 10:07:00
613,231,0,2026-01-04 10:08:00
932,261,1,2026-01-04 10:09:00
492,363,0,2026-01-04 10:10:00
191,102,2,2026-01-04 10:11:00
498,49,1,2026-01-04 10:12:00
821,373,0,2026-01-04 10:13:00
711,109,0,2026-01-04 10:14:00
232,455,1,2026-01-04 10:15:00
944,87,2,2026-01-04 10:16:00
226,19,0,2026-01-04 10:17:00
370,13,1,2026-01-04 10:18:00
138,132,0,2026-01-04 10:19:00
855,424,2,2026-01-04 10:20:00
816,295,1,2026-01-04 10:21:00
148,33,0,2026-01-04 10:22:00
114,379,0,2026-01-04 10:23:00
449,207,0,2026-01-04 10:24:00
62,300,1,2026-01-04 10:25:00
103,198,0,2026-01-04 10:26:00
850,79,0,2026-01-04 10:27:00
870,70,3,2026-01-04 10:28:00
667,154,0,2026-01-04 10:29:00
272,77,1,2026-01-04 10:30:00
5,77,0,2026-01-04 10:31:00
146,171,0,2026-01-04 10:32:00
183,288,0,2026-01-04 10:33:00
997,32,1,2026-01-04 10:34:00
27,299,1,2026-01-04 10:35:00
961,275,2,2026-01-04 10:36:00
549,366,0,2026-01-04 10:37:00
118,419,0,2026-01-04 10:38:00
292,6,2,2026-01-04 10:39:00
370,159,0,2026-01-04 10:40:00
243,239,0,2026-01-04 10:41:00
579,450,0,2026-01-04 10:42:00
725,422,1,2026-01-04 10:43:00
217,476,2,2026-01-04 10:44:00
176,23,0,2026-01-04 10:45:00
298,213,0,2026-01-04 10:46:00
675,69,1,2026-01-04 10:47:00
57,367,2,2026-01-04 10:48:00
268,215,0,2026-01-04 10:49:00
307,103,2,2026-01-04 10:50:00
569,214,0,2026-01-04 10:51:00
287,53,0,2026-01-04 10:52:00
976,293,0,2026-01-04 10:53:00
104,329,0,2026-01-04 10:54:00
227,335,0,2026-01-04 10:55:00
246,202,2,2026-01-04 10:56:00
699,287,0,2026-01-04 10:57:00
493,44,0,2026-01-04 10:58:00
82,316,0,2026-01-04 10:59:00
185,197,1,2026-01-04 11:00:00
251,215,2,2026-01-04 11:01:00
354,480,0,2026-01-04 11:02:00
749,308,0,2026-01-04 11:03:00
871,383,0,2026-01-04 11:04:00
695,434,0,2026-01-04 11:05:00
795,331,0,2026-01-04 11:06:00
896,183,1,2026-01-04 11:07:00
937,26,1,2026-01-04 11:08:00
209,165,1,2026-01-04 11:09:00
815,317,0,2026-01-04 11:10:00
807,273,0,2026-01-04 11:11:00
608,382,1,2026-01-04 11:12:00
446,364,1,2026-01-04 11:13:00
459,102,0,2026-01-04 11:14:00
967,447,2,2026-01-04 11:15:00
471,332,0,2026-01-04 11:16:00
719,372,0,2026-01-04 11:17:00
369,103,0,2026-01-04 11:18:00
899,413,3,2026-01-04 11:19:00
933,244,0,2026-01-04 11:20:00
491,304,2,2026-01-04 11:21:00
922,168,0,2026-01-04 11:22:00
136,115,0,2026-01-04 11:23:00
366,140,1,2026-01-04 11:24:00
911,417,0,2026-01-04 11:25:00
183,355,0,2026-01-04 11:26:00
587,477,0,2026-01-04 11:27:00
286,124,2,2026-01-04 11:28:00
471,24,1,2026-01-04 11:29:00
374,193,0,2026-01-04 11:30:00
653,383,0,2026-01-04 11:31:00
748,99,1,2026-01-04 11:32:00
536,401,0,2026-01-04 11:33:00
510,4,0,2026-01-04 11:34:00
801,18,0,2026-01-04 11:35:00
578,169,1,2026-01-04 11:36:00
249,273,0,2026-01-04 11:37:00
919,253,1,2026-01-04 11:38:00
509,120,1,2026-01-04 11:39:00
629,31,3,2026-01-04 11:40:00
72,148,1,2026-01-04 11:41:00
281,265,0,2026-01-04 11:42:00
915,36,1,2026-01-04 11:43:00
959,176,2,2026-01-04 11:44:00
359,341,0,2026-01-04 11:45:00
9,12,0,2026-01-04 11:46:00
210,182,0,2026-01-04 11:47:00
834,144,2,2026-01-04 11:48:00
151,264,0,2026-01-04 11:49:00
4,87,0,2026-01-04 11:50:00
194,427,1,2026-01-04 11:51:00
953,461,2,2026-01-04 11:52:00
282,45,0,2026-01-04 11:53:00
463,391,1,2026-01-04 11:54:00
112,118,2,2026-01-04 11:55:00
270,420,0,2026-01-04 11:56:00
162,18,1,2026-01-04 11:57:00
459,446,1,2026-01-04 11:58:00
104,219,2,2026-01-04 11:59:00
692,429,1,2026-01-04 12:00:00
555,232,2,2026-01-04 12:01:00
281,93,0,2026-01-04 12:02:00
686,454,0,2026-01-04 12:03:00
161,250,0,2026-01-04 12:04:00
982,249,0,2026-01-04 12:05:00
350,281,2,2026-01-04 12:06:00
433,231,0,2026-01-04 12:07:00
851,45,0,2026-01-04 12:08:00
139,373,0,2026-01-04 12:09:00
470,45,0,2026-01-04 12:10:00
131,458,0,2026-01-04 12:11:00
86,13,0,2026-01-04 12:12:00
687,84,2,2026-01-04 12:13:00
182,318,0,2026-01-04 12:14:00
367,327,1,2026-01-04 12:15:00
128,2,1,2026-01-04 12:16:00
245,27,1,2026-01-04 12:17:00
600,380,0,2026-01-04 12:18:00
577,156,2,2026-01-04 12:19:00
669,342,1,2026-01-04 12:20:00
898,401,0,2026-01-04 12:21:00
377,418,0,2026-01-04 12:22:00
148,332,0,2026-01-04 12:23:00
984,331,1,2026-01-04 12:24:00
851,174,1,2026-01-04 12:25:00
432,113,0,2026-01-04 12:26:00
627,388,0,2026-01-04 12:27:00
725,486,2,2026-01-04 12:28:00
468,330,2,2026-01-04 12:29:00
445,249,1,2026-01-04 12:30:00
480,58,1,2026-01-04 12:31:00
883,202,2,2026-01-04 12:32:00
293,314,1,2026-01-04 12:33:00
764,238,0,2026-01-04 12:34:00
142,233,0,2026-01-04 12:35:00
249,302,1,2026-01-04 12:36:00
877,94,0,2026-01-04 12:37:00
947,478,0,2026-01-04 12:38:00
974,140,2,2026-01-04 12:39:00
301,333,1,2026-01-04 12:40:00
24,112,2,2026-01-04 12:41:00
788,108,0,2026-01-04 12:42:00
983,361,2,2026-01-04 12:43:00
888,344,0,2026-01-04 12:44:00
889,288,1,2026-01-04 12:45:00
900,96,0,2026-01-04 12:46:00
69,445,0,2026-01-04 12:47:00
624,334,0,2026-01-04 12:48:00
874,15,1,2026-01-04 12:49:00
111,43,0,2026-01-04 12:50:00
363,441,1,2026-01-04 12:51:00
302,375,0,2026-01-04 12:52:00
470,229,0,2026-01-04 12:53:00
963,389,1,2026-01-04 12:54:00
90,107,3,2026-01-04 12:55:00
529,216,0,2026-01-04 12:56:00
660,398,1,2026-01-04 12:57:00
987,259,3,2026-01-04 12:58:00
738,311,1,2026-01-04 12:59:00
725,319,1,2026-01-04 13:00:00
871,195,0,2026-01-04 13:01:00
662,477,0,2026-01-04 13:02:00
191,417,0,2026-01-04 13:03:00
962,474,0,2026-01-04 13:04:00
551,94,2,2026-01-04 13:05:00
241,55,0,2026-01-04 13:06:00
137,31,0,2026-01-04 13:07:00
344,491,2,2026-01-04 13:08:00
179,230,1,2026-01-04 13:09:00
711,371,2,2026-01-04 13:10:00
502,8,1,2026-01-04 13:11:00
202,190,0,2026-01-04 13:12:00
572,360,1,2026-01-04 13:13:00
191,199,1,2026-01-04 13:14:00
4,333,0,2026-01-04 13:15:00
889,160,0,2026-01-04 13:16:00
236,86,0,2026-01-04 13:17:00
692,20,1,2026-01-04 13:18:00
310,310,0,2026-01-04 13:19:00
548,75,1,2026-01-04 13:20:00
55,440,0,2026-01-04 13:21:00
442,385,0,2026-01-04 13:22:00
236,140,0,2026-01-04 13:23:00
869,125,0,2026-01-04 13:24:00
860,250,0,2026-01-04 13:25:00
196,387,0,2026-01-04 13:26:00
584,83,0,2026-01-04 13:27:00
570,433,3,2026-01-04 13:28:00
751,370,1,2026-01-04 13:29:00
513,47,1,2026-01-04 13:30:00
448,378,2,2026-01-04 13:31:00
359,77,2,2026-01-04 13:32:00
699,29,2,2026-01-04 13:33:00
818,284,0,2026-01-04 13:34:00
29,135,1,2026-01-04 13:35:00
778,139,2,2026-01-04 13:36:00
987,40,2,2026-01-04 13:37:00
107,485,1,2026-01-04 13:38:00
843,281,0,2026-01-04 13:39:00
934,49,3,2026-01-04 13:40:00
601,257,0,2026-01-04 13:41:00
716,310,0,2026-01-04 13:42:00
890,359,0,2026-01-04 13:43:00
967,439,0,2026-01-04 13:44:00
958,269,0,2026-01-04 13:45:00
959,133,0,2026-01-04 13:46:00
444,233,3,2026-01-04 13:47:00
892,127,0,2026-01-04 13:48:00
437,103,1,2026-01-04 13:49:00
731,253,2,2026-01-04 13:50:00
889,94,1,2026-01-04 13:51:00
605,336,0,2026-01-04 13:52:00
456,216,1,2026-01-04 13:53:00
614,60,0,2026-01-04 13:54:00
734,479,0,2026-01-04 13:55:00
697,267,1,2026-01-04 13:56:00
980,240,2,2026-01-04 13:57:00
695,12,1,2026-01-04 13:58:00
494,146,0,2026-01-04 13:59:00
673,427,0,2026-01-04 14:00:00
246,239,0,2026-01-04 14:01:00
542,88,1,2026-01-04 14:02:00
563,94,0,2026-01-04 14:03:00
856,314,2,2026-01-04 14:04:00
587,292,0,2026-01-04 14:05:00
896,24,0,2026-01-04 14:06:00
438,271,0,2026-01-04 14:07:00
277,165,0,2026-01-04 14:08:00
551,426,1,2026-01-04 14:09:00
612,496,2,2026-01-04 14:10:00
110,249,0,2026-01-04 14:11:00
384,86,0,2026-01-04 14:12:00
832,141,3,2026-01-04 14:13:00
760,133,1,2026-01-04 14:14:00
190,472,3,2026-01-04 14:15:00
489,278,0,2026-01-04 14:16:00
693,125,0,2026-01-04 14:17:00
425,315,0,2026-01-04 14:18:00
404,490,0,2026-01-04 14:19:00
334,395,1,2026-01-04 14:20:00
208,140,0,2026-01-04 14:21:00
21,355,1,2026-01-04 14:22:00
677,102,0,2026-01-04 14:23:00
610,225,2,2026-01-04 14:24:00
207,389,0,2026-01-04 14:25:00
7,62,0,2026-01-04 14:26:00
701,293,1,2026-01-04 14:27:00
686,383,0,2026-01-04 14:28:00
784,305,0,2026-01-04 14:29:00
528,253,0,2026-01-04 14:30:00
601,179,2,2026-01-04 14:31:00
652,39,1,2026-01-04 14:32:00
656,263,1,2026-01-04 14:33:00
165,188,3,2026-01-04 14:34:00
848,7,3,2026-01-04 14:35:00
495,103,1,2026-01-04 14:36:00
589,224,1,2026-01-04 14:37:00
428,33,1,2026-01-04 14:38:00
773,235,0,2026-01-04 14:39:00
162,462,3,2026-01-04 14:40:00
365,227,1,2026-01-04 14:41:00
525,187,0,2026-01-04 14:42:00
238,312,0,2026-01-04 14:43:00
71,482,0,2026-01-04 14:44:00
444,429,0,2026-01-04 14:45:00
654,21,0,2026-01-04 14:46:00
821,342,0,2026-01-04 14:47:00
508,39,0,2026-01-04 14:48:00
794,172,1,2026-01-04 14:49:00
268,438,0,2026-01-04 14:50:00
752,178,0,2026-01-04 14:51:00
414,85,0,2026-01-04 14:52:00
244,132,2,2026-01-04 14:53:00
674,350,0,2026-01-04 14:54:00
59,12,0,2026-01-04 14:55:00
5,27,1,2026-01-04 14:56:00
708,83,0,2026-01-04 14:57:00
981,480,0,2026-01-04 14:58:00
569,463,0,2026-01-04 14:59:00
816,317,1,2026-01-04 15:00:00
406,348,1,2026-01-04 15:01:00
216,342,1,2026-01-04 15:02:00
929,279,0,2026-01-04 15:03:00
25,353,1,2026-01-04 15:04:00
814,262,0,2026-01-04 15:05:00
4,165,0,2026-01-04 15:06:00
985,292,0,2026-01-04 15:07:00
531,67,1,2026-01-04 15:08:00
389,225,0,2026-01-04 15:09:00
709,169,1,2026-01-04 15:10:00
570,85,2,2026-01-04 15:11:00
447,132,0,2026-01-04 15:12:00
753,447,0,2026-01-04 15:13:00
145,177,0,2026-01-04 15:14:00
387,489,0,2026-01-04 15:15:00
784,342,0,2026-01-04 15:16:00
248,251,3,2026-01-04 15:17:00
525,14,0,2026-01-04 15:18:00
461,222,1,2026-01-04 15:19:00
12,378,0,2026-01-04 15:20:00
902,200,2,2026-01-04 15:21:00
383,106,2,2026-01-04 15:22:00
555,249,1,2026-01-04 15:23:00
886,436,2,2026-01-04 15:24:00
398,408,0,2026-01-04 15:25:00
18,88,0,2026-01-04 15:26:00
574,124,1,2026-01-04 15:27:00
490,112,1,2026-01-04 15:28:00
750,468,2,2026-01-04 15:29:00
418,136,0,2026-01-04 15:30:00
336,246,0,2026-01-04 15:31:00
418,495,0,2026-01-04 15:32:00
914,165,2,2026-01-04 15:33:00
915,149,2,2026-01-04 15:34:00
611,362,1,2026-01-04 15:35:00
674,342,1,2026-01-04 15:36:00
927,432,1,2026-01-04 15:37:00
121,67,1,2026-01-04 15:38:00
431,220,0,2026-01-04 15:39:00
43,270,1,2026-01-04 15:40:00
871,320,0,2026-01-04 15:41:00
919,309,1,2026-01-04 15:42:00
316,413,0,2026-01-04 15:43:00
380,348,1,2026-01-04 15:44:00
144,19,2,2026-01-04 15:45:00
326,288,1,2026-01-04 15:46:00
362,488,1,2026-01-04 15:47:00
49,491,1,2026-01-04 15:48:00
64,99,1,2026-01-04 15:49:00
354,251,0,2026-01-04 15:50:00
799,469,1,2026-01-04 15:51:00
163,76,0,2026-01-04 15:52:00
140,134,1,2026-01-04 15:53:00
965,391,1,2026-01-04 15:54:00
825,411,1,2026-01-04 15:55:00
127,172,1,2026-01-04 15:56:00
397,362,1,2026-01-04 15:57:00
932,200,2,2026-01-04 15:58:00
879,216,0,2026-01-04 15:59:00
462,375,3,2026-01-04 16:00:00
750,207,1,2026-01-04 16:01:00
835,73,0,2026-01-04 16:02:00
807,10,2,2026-01-04 16:03:00
186,286,1,2026-01-04 16:04:00
719,255,3,2026-01-04 16:05:00
731,11,1,2026-01-04 16:06:00
911,379,0,2026-01-04 16:07:00
189,478,0,2026-01-04 16:08:00
387,77,1,2026-01-04 16:09:00
428,434,2,2026-01-04 16:10:00
857,171,1,2026-01-04 16:11:00
283,95,0,2026-01-04 16:12:00
863,305,1,2026-01-04 16:13:00
236,372,1,2026-01-04 16:14:00
193,272,0,2026-01-04 16:15:00
286,418,0,2026-01-04 16:16:00
770,384,0,2026-01-04 16:17:00
757,412,0,2026-01-04 16:18:00
135,178,0,2026-01-04 16:19:00
791,63,0,2026-01-04 16:20:00
782,131,2,2026-01-04 16:21:00
170,342,0,2026-01-04 16:22:00
158,411,0,2026-01-04 16:23:00
200,271,0,2026-01-04 16:24:00
486,318,0,2026-01-04 16:25:00
556,331,1,2026-01-04 16:26:00
961,436,0,2026-01-04 16:27:00
775,340,1,2026-01-04 16:28:00
582,108,1,2026-01-04 16:29:00
503,272,0,2026-01-04 16:30:00
875,167,1,2026-01-04 16:31:00
370,396,1,2026-01-04 16:32:00
102,179,0,2026-01-04 16:33:00
124,57,1,2026-01-04 16:34:00
312,479,2,2026-01-04 16:35:00
975,420,1,2026-01-04 16:36:00
994,497,0,2026-01-04 16:37:00
797,78,2,2026-01-04 16:38:00
457,459,0,2026-01-04 16:39:00
229,60,0,2026-01-04 16:40:00
657,368,0,2026-01-04 16:41:00
881,120,1,2026-01-04 16:42:00
196,206,2,2026-01-04 16:43:00
884,33,0,2026-01-04 16:44:00
732,69,0,2026-01-04 16:45:00
422,16,1,2026-01-04 16:46:00
571,495,2,2026-01-04 16:47:00
609,496,0,2026-01-04 16:48:00
170,19,2,2026-01-04 16:49:00
381,456,0,2026-01-04 16:50:00
172,314,1,2026-01-04 16:51:00
662,68,1,2026-01-04 16:52:00
452,214,0,2026-01-04 16:53:00
349,160,1,2026-01-04 16:54:00
901,101,2,2026-01-04 16:55:00
951,375,0,2026-01-04 16:56:00
633,205,0,2026-01-04 16:57:00
493,144,0,2026-01-04 16:58:00
619,56,0,2026-01-04 16:59:00
3,82,1,2026-01-04 17:00:00
92,480,0,2026-01-04 17:01:00
918,384,1,2026-01-04 17:02:00
5,268,0,2026-01-04 17:03:00
287,493,3,2026-01-04 17:04:00
617,410,0,2026-01-04 17:05:00
145,453,0,2026-01-04 17:06:00
782,186,0,2026-01-04 17:07:00
423,5,2,2026-01-04 17:08:00
889,352,0,2026-01-04 17:09:00
607,349,0,2026-01-04 17:10:00
456,109,2,2026-01-04 17:11:00
740,482,2,2026-01-04 17:12:00
201,406,2,2026-01-04 17:13:00
211,137,0,2026-01-04 17:14:00
5,50,0,2026-01-04 17:15:00
623,402,1,2026-01-04 17:16:00
375,50,0,2026-01-04 17:17:00
890,475,0,2026-01-04 17:18:00
446,86,0,2026-01-04 17:19:00
834,67,3,2026-01-04 17:20:00
105,83,0,2026-01-04 17:21:00
650,466,1,2026-01-04 17:22:00
810,41,0,2026-01-04 17:23:00
400,218,1,2026-01-04 17:24:00
95,56,1,2026-01-04 17:25:00
387,225,0,2026-01-04 17:26:00
958,195,0,2026-01-04 17:27:00
451,247,1,2026-01-04 17:28:00
848,165,0,2026-01-04 17:29:00
808,61,1,2026-01-04 17:30:00
978,262,1,2026-01-04 17:31:00
900,111,1,2026-01-04 17:32:00
415,252,0,2026-01-04 17:33:00
725,198,0,2026-01-04 17:34:00
503,177,1,2026-01-04 17:35:00
453,435,0,2026-01-04 17:36:00
290,25,3,2026-01-04 17:37:00
533,409,3,2026-01-04 17:38:00
192,245,0,2026-01-04 17:39:00
979,18,0,2026-01-04 17:40:00
149,264,0,2026-01-04 17:41:00
879,316,3,2026-01-04 17:42:00
758,19,0,2026-01-04 17:43:00
778,105,0,2026-01-04 17:44:00
972,236,1,2026-01-04 17:45:00
762,305,0,2026-01-04 17:46:00
514,463,0,2026-01-04 17:47:00
392,245,0,2026-01-04 17:48:00
315,80,1,2026-01-04 17:49:00
75,149,0,2026-01-04 17:50:00
598,396,1,2026-01-04 17:51:00
269,395,2,2026-01-04 17:52:00
224,9,1,2026-01-04 17:53:00
529,320,1,2026-01-04 17:54:00
112,223,0,2026-01-04 17:55:00
250,413,0,2026-01-04 17:56:00
232,263,0,2026-01-04 17:57:00
840,148,1,2026-01-04 17:58:00
790,277,0,2026-01-04 17:59:00
713,273,0,2026-01-04 18:00:00
82,193,0,2026-01-04 18:01:00
124,431,0,2026-01-04 18:02:00
174,171,1,2026-01-04 18:03:00
68,264,1,2026-01-04 18:04:00
46,450,0,2026-01-04 18:05:00
883,309,1,2026-01-04 18:06:00
255,25,0,2026-01-04 18:07:00
726,468,1,2026-01-04 18:08:00
29,349,2,2026-01-04 18:09:00
280,475,0,2026-01-04 18:10:00
923,355,0,2026-01-04 18:11:00
993,25,1,2026-01-04 18:12:00
236,33,2,2026-01-04 18:13:00
247,263,1,2026-01-04 18:14:00
367,137,2,2026-01-04 18:15:00
494,303,1,2026-01-04 18:16:00
24,182,1,2026-01-04 18:17:00
585,362,1,2026-01-04 18:18:00
717,241,0,2026-01-04 18:19:00
489,53,1,2026-01-04 18:20:00
493,461,1,2026-01-04 18:21:00
313,167,1,2026-01-04 18:22:00
605,118,0,2026-01-04 18:23:00
374,142,0,2026-01-04 18:24:00
638,80,1,2026-01-04 18:25:00
936,244,1,2026-01-04 18:26:00
24,401,3,2026-01-04 18:27:00
333,351,0,2026-01-04 18:28:00
354,357,0,2026-01-04 18:29:00
115,406,0,2026-01-04 18:30:00
47,61,1,2026-01-04 18:31:00
737,45,0,2026-01-04 18:32:00
777,86,2,2026-01-04 18:33:00
98,98,0,2026-01-04 18:34:00
458,294,2,2026-01-04 18:35:00
522,398,1,2026-01-04 18:36:00
596,52,2,2026-01-04 18:37:00
404,471,0,2026-01-04 18:38:00
213,191,1,2026-01-04 18:39:00
684,446,0,2026-01-04 18:40:00
902,475,0,2026-01-04 18:41:00
502,79,0,2026-01-04 18:42:00
720,15,1,2026-01-04 18:43:00
447,359,0,2026-01-04 18:44:00
893,486,2,2026-01-04 18:45:00
575,325,0,2026-01-04 18:46:00
257,193,0,2026-01-04 18:47:00
843,140,0,2026-01-04 18:48:00
120,107,1,2026-01-04 18:49:00
809,302,0,2026-01-04 18:50:00
977,264,2,2026-01-04 18:51:00
53,446,1,2026-01-04 18:52:00
330,289,2,2026-01-04 18:53:00
783,208,0,2026-01-04 18:54:00
240,474,0,2026-01-04 18:55:00
754,412,1,2026-01-04 18:56:00
529,164,2,2026-01-04 18:57:00
482,426,0,2026-01-04 18:58:00
186,341,2,2026-01-04 18:59:00
857,370,0,2026-01-04 19:00:00
655,319,1,2026-01-04 19:01:00
261,151,0,2026-01-04 19:02:00
952,454,0,2026-01-04 19:03:00
363,289,0,2026-01-04 19:04:00
490,431,2,2026-01-04 19:05:00
430,267,3,2026-01-04 19:06:00
238,150,0,2026-01-04 19:07:00
303,206,2,2026-01-04 19:08:00
297,254,1,2026-01-04 19:09:00
75,352,1,2026-01-04 19:10:00
699,376,0,2026-01-04 19:11:00
332,140,1,2026-01-04 19:12:00
899,342,0,2026-01-04 19:13:00
998,357,0,2026-01-04 19:14:00
757,95,1,2026-01-04 19:15:00
641,428,2,2026-01-04 19:16:00
473,369,1,2026-01-04 19:17:00
826,226,2,2026-01-04 19:18:00
922,192,2,2026-01-04 19:19:00
282,302,0,2026-01-04 19:20:00
590,313,0,2026-01-04 19:21:00
71,492,1,2026-01-04 19:22:00
262,388,2,2026-01-04 19:23:00
702,376,3,2026-01-04 19:24:00
878,460,1,2026-01-04 19:25:00
886,117,1,2026-01-04 19:26:00
941,4,1,2026-01-04 19:27:00
574,443,0,2026-01-04 19:28:00
999,351,0,2026-01-04 19:29:00
891,242,1,2026-01-04 19:30:00
11,20,2,2026-01-04 19:31:00
140,151,3,2026-01-04 19:32:00
765,127,0,2026-01-04 19:33:00
554,123,1,2026-01-04 19:34:00
16,145,2,2026-01-04 19:35:00
62,276,1,2026-01-04 19:36:00
252,309,0,2026-01-04 19:37:00
464,393,1,2026-01-04 19:38:00
375,151,1,2026-01-04 19:39:00
803,359,1,2026-01-04 19:40:00
980,110,1,2026-01-04 19:41:00
519,468,2,2026-01-04 19:42:00
836,472,0,2026-01-04 19:43:00
89,115,0,2026-01-04 19:44:00
719,187,1,2026-01-04 19:45:00
803,56,0,2026-01-04 19:46:00
795,250,3,2026-01-04 19:47:00
629,383,0,2026-01-04 19:48:00
860,406,0,2026-01-04 19:49:00
174,149,2,2026-01-04 19:50:00
75,451,0,2026-01-04 19:51:00
612,161,2,2026-01-04 19:52:00
925,119,1,2026-01-04 19:53:00
662,69,0,2026-01-04 19:54:00
399,411,2,2026-01-04 19:55:00
781,350,0,2026-01-04 19:56:00
969,98,1,2026-01-04 19:57:00
70,166,0,2026-01-04 19:58:00
179,297,0,2026-01-04 19:59:00
123,150,2,2026-01-04 20:00:00
380,325,1,2026-01-04 20:01:00
292,463,0,2026-01-04 20:02:00
796,1,1,2026-01-04 20:03:00
194,151,1,2026-01-04 20:04:00
910,400,2,2026-01-04 20:05:00
227,364,0,2026-01-04 20:06:00
430,64,2,2026-01-04 20:07:00
941,325,1,2026-01-04 20:08:00
435,68,1,2026-01-04 20:09:00
786,120,3,2026-01-04 20:10:00
460,108,0,2026-01-04 20:11:00
617,315,0,2026-01-04 20:12:00
20,246,0,2026-01-04 20:13:00
63,433,0,2026-01-04 20:14:00
164,92,0,2026-01-04 20:15:00
26,267,1,2026-01-04 20:16:00
310,102,0,2026-01-04 20:17:00
284,430,0,2026-01-04 20:18:00
659,450,0,2026-01-04 20:19:00
280,111,0,2026-01-04 20:20:00
837,320,0,2026-01-04 20:21:00
830,410,1,2026-01-04 20:22:00
163,303,0,2026-01-04 20:23:00
897,343,3,2026-01-04 20:24:00
917,61,0,2026-01-04 20:25:00
223,299,2,2026-01-04 20:26:00
783,402,0,2026-01-04 20:27:00
145,442,1,2026-01-04 20:28:00
964,135,1,2026-01-04 20:29:00
949,54,2,2026-01-04 20:30:00
867,107,1,2026-01-04 20:31:00
29,302,3,2026-01-04 20:32:00
44,257,1,2026-01-04 20:33:00
786,252,1,2026-01-04 20:34:00
470,221,2,2026-01-04 20:35:00
33,477,1,2026-01-04 20:36:00
652,368,1,2026-01-04 20:37:00
426,166,0,2026-01-04 20:38:00
829,428,2,2026-01-04 20:39:00
885,159,0,2026-01-04 20:40:00
220,448,1,2026-01-04 20:41:00
867,165,0,2026-01-04 20:42:00
533,204,0,2026-01-04 20:43:00
691,266,1,2026-01-04 20:44:00
947,137,1,2026-01-04 20:45:00
366,367,0,2026-01-04 20:46:00
931,442,0,2026-01-04 20:47:00
840,345,0,2026-01-04 20:48:00
742,247,1,2026-01-04 20:49:00
914,54,0,2026-01-04 20:50:00
549,403,1,2026-01-04 20:51:00
581,208,1,2026-01-04 20:52:00
115,16,3,2026-01-04 20:53:00
238,67,0,2026-01-04 20:54:00
334,132,0,2026-01-04 20:55:00
440,187,1,2026-01-04 20:56:00
147,406,1,2026-01-04 20:57:00
8,429,0,2026-01-04 20:58:00
287,307,2,2026-01-04 20:59:00
387,137,0,2026-01-04 21:00:00
49,173,0,2026-01-04 21:01:00
849,411,0,2026-01-04 21:02:00
516,96,2,2026-01-04 21:03:00
915,170,0,2026-01-04 21:04:00
854,153,0,2026-01-04 21:05:00
637,182,0,2026-01-04 21:06:00
586,241,1,2026-01-04 21:07:00
676,303,2,2026-01-04 21:08:00
277,284,0,2026-01-04 21:09:00
953,26,0,2026-01-04 21:10:00
835,401,0,2026-01-04 21:11:00
